created_at,full_text,tweet_url,text_clean,text_StopWord,text_tokens,text_steamindo,polarity,subjectivity,sentiment,Sentiment
Thu Jun 05 02:41:55 +0000 2025,Yth Pak Dosen misal UMR jkt 5 9jt. Ada umkm padat karya yg baru mampu beri gaji 3 5-4jt di thn pertama. Stlh 2 thn UMR jkt naik jd 7jt. Umkm tsb juga sdh jd bisnis yg mapan gaji karyawan yg ikut merintis dr awal naik jd 7jt. Setidaknya di 2 thn pertama ada dapur yg terbantu.,https://x.com/undefined/status/1930455011974361573,yth pak dosen misal umr jkt  jt ada umkm padat karya yg baru mampu beri gaji  jt di thn pertama stlh  thn umr jkt naik jd jt umkm tsb juga sdh jd bisnis yg mapan gaji karyawan yg ikut merintis dr awal naik jd jt setidaknya di  thn pertama ada dapur yg terbantu,yth dosen umr jkt jt umkm padat karya gaji jt thn stlh thn umr jkt jt umkm tsb bisnis mapan gaji karyawan merintis dr jt thn dapur terbantu,"['yth', 'dosen', 'umr', 'jkt', 'jt', 'umkm', 'padat', 'karya', 'gaji', 'jt', 'thn', 'stlh', 'thn', 'umr', 'jkt', 'jt', 'umkm', 'tsb', 'bisnis', 'mapan', 'gaji', 'karyawan', 'merintis', 'dr', 'jt', 'thn', 'dapur', 'terbantu']",yth dosen umr jkt jt umkm padat karya gaji jt thn stlh thn umr jkt jt umkm tsb bisnis mapan gaji karyawan rintis dr jt thn dapur bantu,0.0,0.0,,Negatif
Thu Jun 05 02:41:12 +0000 2025,@umehjime @yappingfess Biasanya yg kyk gini ngincer dosen yg santai/ga pelit nilai. Atau ngejar matkul ngulang jd terpaksa jadwalnya ngaco gini,https://x.com/undefined/status/1930454830088081435,  biasanya yg kyk gini ngincer dosen yg santaiga pelit nilai atau ngejar matkul ngulang jd terpaksa jadwalnya ngaco gini,kyk gini ngincer dosen santaiga pelit nilai ngejar matkul ngulang terpaksa jadwalnya ngaco gini,"['kyk', 'gini', 'ngincer', 'dosen', 'santaiga', 'pelit', 'nilai', 'ngejar', 'matkul', 'ngulang', 'terpaksa', 'jadwalnya', 'ngaco', 'gini']",kyk gin ngincer dosen santaiga pelit nilai ngejar matkul ngulang paksa jadwal ngaco gin,0.0,0.0,,Negatif
Thu Jun 05 02:38:44 +0000 2025,i hate waiting konfirmasi dari dosen pak tolong buka wa nya cek chat yang belum dibales and reply to text,https://x.com/undefined/status/1930454210245718249,i hate waiting konfirmasi dari dosen pak tolong buka wa nya cek chat yang belum dibales and reply to text,i hate waiting konfirmasi dosen tolong buka wa cek chat dibales and reply to text,"['i', 'hate', 'waiting', 'konfirmasi', 'dosen', 'tolong', 'buka', 'wa', 'cek', 'chat', 'dibales', 'and', 'reply', 'to', 'text']",i hate waiting konfirmasi dosen tolong buka wa cek chat dibales and reply to text,-0.8,0.9,,Negatif
Thu Jun 05 02:37:57 +0000 2025,@JackPosobiec Nonsense- it's just beyond your experience &amp; imagination that UKRAINE dosen't leak their plans like Trumps amateurs do. The U.S. under Trump can't be trusted when it comes to security or Ukraine...that's why they intentionally kept it from Trump. Trump is Putins LapDog.,https://x.com/undefined/status/1930454012056482030, nonsense its just beyond your experience amp imagination that ukraine dosent leak their plans like trumps amateurs do the us under trump cant be trusted when it comes to security or ukrainethats why they intentionally kept it from trump trump is putins lapdog,nonsense its just beyond your experience imagination that ukraine dosent leak their plans like trumps amateurs do us under trump cant be trusted when it comes to security or ukrainethats why they intentionally kept it from trump trump is putins lapdog,"['nonsense', 'its', 'just', 'beyond', 'your', 'experience', 'imagination', 'that', 'ukraine', 'dosent', 'leak', 'their', 'plans', 'like', 'trumps', 'amateurs', 'do', 'us', 'under', 'trump', 'cant', 'be', 'trusted', 'when', 'it', 'comes', 'to', 'security', 'or', 'ukrainethats', 'why', 'they', 'intentionally', 'kept', 'it', 'from', 'trump', 'trump', 'is', 'putins', 'lapdog']",nonsense its just beyond your experience imagination that ukraine dosent leak their plans like trumps amateurs do us under trump cant be trusted when it comes to security or ukrainethats why they intentionally kept it from trump trump is putins lapdog,0.0,0.0,,Negatif
Thu Jun 05 02:36:35 +0000 2025,@yappingfess pake buku aku sih engga nder. paling rekomendasi buku yg bisa dibaca dari dosen dan itu ga wajib beli. jurusan lain mungkin ada ya kyk psiko atau hukum. klo upacara ga ada seng. kelas kamu pun mungkin bisa mulai abis dzuhur,https://x.com/undefined/status/1930453669620715731, pake buku aku sih engga nder paling rekomendasi buku yg bisa dibaca dari dosen dan itu ga wajib beli jurusan lain mungkin ada ya kyk psiko atau hukum klo upacara ga ada seng kelas kamu pun mungkin bisa mulai abis dzuhur,pake buku engga nder rekomendasi buku dibaca dosen wajib beli jurusan kyk psiko hukum upacara seng kelas abis dzuhur,"['pake', 'buku', 'engga', 'nder', 'rekomendasi', 'buku', 'dibaca', 'dosen', 'wajib', 'beli', 'jurusan', 'kyk', 'psiko', 'hukum', 'upacara', 'seng', 'kelas', 'abis', 'dzuhur']",pake buku engga nder rekomendasi buku baca dosen wajib beli jurus kyk psiko hukum upacara seng kelas abis dzuhur,0.0,0.0,,Negatif
Thu Jun 05 02:36:31 +0000 2025,@muwgort Dosen killer nih pasti ,https://x.com/undefined/status/1930453654248788052, dosen killer nih pasti ,dosen killer,"['dosen', 'killer']",dosen killer,0.0,0.0,,Negatif
Thu Jun 05 02:36:16 +0000 2025,@canciinyaaku Emang dosen sok jual mahal minta digebug biar eling,https://x.com/undefined/status/1930453587647443346, emang dosen sok jual mahal minta digebug biar eling,emang dosen sok jual mahal digebug eling,"['emang', 'dosen', 'sok', 'jual', 'mahal', 'digebug', 'eling']",emang dosen sok jual mahal digebug eling,0.0,0.0,,Negatif
Thu Jun 05 02:36:08 +0000 2025,dosen anomali,https://x.com/undefined/status/1930453555070284071,dosen anomali,dosen anomali,"['dosen', 'anomali']",dosen anomali,0.0,0.0,,Negatif
Thu Jun 05 02:35:31 +0000 2025,@shaimavanillaa Ono tanda tangane dosen opo gak opo cap 5 jari ,https://x.com/undefined/status/1930453402896740862, ono tanda tangane dosen opo gak opo cap  jari ,ono tanda tangane dosen opo opo cap jari,"['ono', 'tanda', 'tangane', 'dosen', 'opo', 'opo', 'cap', 'jari']",ono tanda tangane dosen opo opo cap jari,0.0,0.0,,Negatif
Thu Jun 05 02:34:18 +0000 2025,Aduh gue salting masih kelas mana duduk depan dosen,https://x.com/undefined/status/1930453096267952195,aduh gue salting masih kelas mana duduk depan dosen,aduh salting kelas duduk dosen,"['aduh', 'salting', 'kelas', 'duduk', 'dosen']",aduh salting kelas duduk dosen,0.0,0.0,,Negatif
Thu Jun 05 02:32:33 +0000 2025,@worksfess Pekerjaan asli Dosen Sampingan bengkel las konstruksi &amp; furniture custom,https://x.com/undefined/status/1930452653164900371, pekerjaan asli dosen sampingan bengkel las konstruksi amp furniture custom,pekerjaan asli dosen sampingan bengkel las konstruksi furniture custom,"['pekerjaan', 'asli', 'dosen', 'sampingan', 'bengkel', 'las', 'konstruksi', 'furniture', 'custom']",kerja asli dosen samping bengkel las konstruksi furniture custom,0.0,0.0,,Negatif
Thu Jun 05 02:32:01 +0000 2025,@roseiskei dulu dosenku awal-awalnya juga minta begitu dan kami panggil kak kalau ngga ada dosen lain heheheh,https://x.com/undefined/status/1930452517944733902, dulu dosenku awalawalnya juga minta begitu dan kami panggil kak kalau ngga ada dosen lain heheheh,dosenku awalawalnya panggil dosen heheheh,"['dosenku', 'awalawalnya', 'panggil', 'dosen', 'heheheh']",dosen awalawalnya panggil dosen heheheh,0.0,0.0,,Negatif
Thu Jun 05 02:31:23 +0000 2025,nunggu 2.5 jam cm buat dosen pengujiku bilang egk inget sama tugas akhirku ,https://x.com/undefined/status/1930452358632485134,nunggu  jam cm buat dosen pengujiku bilang egk inget sama tugas akhirku ,nunggu jam cm dosen pengujiku egk inget tugas akhirku,"['nunggu', 'jam', 'cm', 'dosen', 'pengujiku', 'egk', 'inget', 'tugas', 'akhirku']",nunggu jam cm dosen uji egk inget tugas akhir,0.0,0.0,,Negatif
Thu Jun 05 02:31:10 +0000 2025,@sbmptnfess belum lagi buat dosen nya udah profesor dengan titel yang panjangg bangeet materinya juga mahal ya pasti. untuk beasiswa pun terkadang ga nutup 50% dari ukt yang harus di bayarkan yang artinya ukt masih keitung 2 digit yang harus di bayarkan,https://x.com/undefined/status/1930452304362369111, belum lagi buat dosen nya udah profesor dengan titel yang panjangg bangeet materinya juga mahal ya pasti untuk beasiswa pun terkadang ga nutup  dari ukt yang harus di bayarkan yang artinya ukt masih keitung  digit yang harus di bayarkan,dosen profesor titel panjangg bangeet materinya mahal beasiswa terkadang nutup ukt bayarkan ukt keitung digit bayarkan,"['dosen', 'profesor', 'titel', 'panjangg', 'bangeet', 'materinya', 'mahal', 'beasiswa', 'terkadang', 'nutup', 'ukt', 'bayarkan', 'ukt', 'keitung', 'digit', 'bayarkan']",dosen profesor titel panjangg bangeet materi mahal beasiswa terkadang nutup ukt bayar ukt keitung digit bayar,0.0,0.0,,Negatif
Thu Jun 05 02:30:32 +0000 2025,Ges masa dosen aku blg 0.3464×100% = 34.64 ini aku yg salah apa gimana sih,https://x.com/undefined/status/1930452146383925337,ges masa dosen aku blg    ini aku yg salah apa gimana sih,ges dosen blg salah gimana,"['ges', 'dosen', 'blg', 'salah', 'gimana']",ges dosen blg salah gimana,0.0,0.0,,Negatif
Thu Jun 05 02:30:15 +0000 2025,@ChiffonIvory NAH KANN NI DOSEN SAKITT,https://x.com/undefined/status/1930452076561129777, nah kann ni dosen sakitt,kann ni dosen sakitt,"['kann', 'ni', 'dosen', 'sakitt']",kann ni dosen sakitt,0.0,0.0,,Negatif
Thu Jun 05 02:30:15 +0000 2025,wes gak rispek BLAS ambek dosen siji iku. njalok iki iku tp BLAS ORA ngehargain mahasiswae,https://x.com/undefined/status/1930452076049641700,wes gak rispek blas ambek dosen siji iku njalok iki iku tp blas ora ngehargain mahasiswae,wes rispek blas ambek dosen siji iku njalok iki iku tp blas ora ngehargain mahasiswae,"['wes', 'rispek', 'blas', 'ambek', 'dosen', 'siji', 'iku', 'njalok', 'iki', 'iku', 'tp', 'blas', 'ora', 'ngehargain', 'mahasiswae']",wes rispek blas ambek dosen siji iku njalok iki iku tp blas ora ngehargain mahasiswae,0.0,0.0,,Negatif
Thu Jun 05 02:30:05 +0000 2025,@nikoncece gapapaa takut dimarahin dosen aja ,https://x.com/undefined/status/1930452033209000171, gapapaa takut dimarahin dosen aja ,gapapaa takut dimarahin dosen,"['gapapaa', 'takut', 'dimarahin', 'dosen']",gapapaa takut dimarahin dosen,0.0,0.0,,Negatif
Thu Jun 05 02:29:03 +0000 2025,@oicenatni @sbyfess ular (yg gede) sekali makan bisa 10-15 ekor tikus... apa ga hbs tuh tikus di atas plafin kalo ada ular..?? Dulu aku pernah di kasi tau sama orang pintar (dosen) membasmi hama paling efektif adalah dgn musuh alaminya. Nah.. kalo soal takut ular...ya itu perkara lain.,https://x.com/undefined/status/1930451775003533573,  ular yg gede sekali makan bisa  ekor tikus apa ga hbs tuh tikus di atas plafin kalo ada ular dulu aku pernah di kasi tau sama orang pintar dosen membasmi hama paling efektif adalah dgn musuh alaminya nah kalo soal takut ularya itu perkara lain,ular gede makan ekor tikus hbs tikus plafin ular kasi orang pintar dosen membasmi hama efektif musuh alaminya takut ularya perkara,"['ular', 'gede', 'makan', 'ekor', 'tikus', 'hbs', 'tikus', 'plafin', 'ular', 'kasi', 'orang', 'pintar', 'dosen', 'membasmi', 'hama', 'efektif', 'musuh', 'alaminya', 'takut', 'ularya', 'perkara']",ular gede makan ekor tikus hbs tikus plafin ular kasi orang pintar dosen basmi hama efektif musuh alami takut ularya perkara,0.0,0.0,,Negatif
Thu Jun 05 02:26:03 +0000 2025,@nsyifaqp dan ini klo kata dosen gw yak mereka itu targetnya bukan ke gibran tapi mau nurunin pamornya si tukang mebel,https://x.com/undefined/status/1930451016530702372, dan ini klo kata dosen gw yak mereka itu targetnya bukan ke gibran tapi mau nurunin pamornya si tukang mebel,dosen yak targetnya gibran nurunin pamornya tukang mebel,"['dosen', 'yak', 'targetnya', 'gibran', 'nurunin', 'pamornya', 'tukang', 'mebel']",dosen yak target gibran nurunin pamor tukang mebel,0.0,0.0,,Negatif
Thu Jun 05 02:25:27 +0000 2025,Tergantung ada kelas atau enggak tergantung surat edaran tergantung dosen masuk apa engga,https://x.com/undefined/status/1930450868996059378,tergantung ada kelas atau enggak tergantung surat edaran tergantung dosen masuk apa engga,tergantung kelas tergantung surat edaran tergantung dosen masuk engga,"['tergantung', 'kelas', 'tergantung', 'surat', 'edaran', 'tergantung', 'dosen', 'masuk', 'engga']",gantung kelas gantung surat edar gantung dosen masuk engga,0.0,0.0,,Negatif
Thu Jun 05 02:25:02 +0000 2025,Raise ur hands pak/bu izin ke toilet Kalo aku sih dari awal masuk dosen sambil record di hp jadi sekalipun aku ke toilet berak lama juga ga ngerasa ketinggalan (walaupun gaakan didengerin) Kecuali km lagi ujian biasanya disuruh tahan,https://x.com/undefined/status/1930450762662064334,raise ur hands pakbu izin ke toilet kalo aku sih dari awal masuk dosen sambil record di hp jadi sekalipun aku ke toilet berak lama juga ga ngerasa ketinggalan walaupun gaakan didengerin kecuali km lagi ujian biasanya disuruh tahan,raise ur hands pakbu izin toilet masuk dosen record hp toilet berak ngerasa ketinggalan gaakan didengerin kecuali km ujian disuruh tahan,"['raise', 'ur', 'hands', 'pakbu', 'izin', 'toilet', 'masuk', 'dosen', 'record', 'hp', 'toilet', 'berak', 'ngerasa', 'ketinggalan', 'gaakan', 'didengerin', 'kecuali', 'km', 'ujian', 'disuruh', 'tahan']",raise ur hands pakbu izin toilet masuk dosen record hp toilet berak ngerasa tinggal gaakan didengerin kecuali km uji suruh tahan,-0.03333333333333333,0.0,,Negatif
Thu Jun 05 02:24:56 +0000 2025,dosen botak tai ngeselin,https://x.com/undefined/status/1930450737643114695,dosen botak tai ngeselin,dosen botak tai ngeselin,"['dosen', 'botak', 'tai', 'ngeselin']",dosen botak tai ngeselin,0.0,0.0,,Negatif
Thu Jun 05 02:24:50 +0000 2025,@breezefawn Dosen AI itu mah. Perfectionist amat.,https://x.com/undefined/status/1930450711487361444, dosen ai itu mah perfectionist amat,dosen ai mah perfectionist,"['dosen', 'ai', 'mah', 'perfectionist']",dosen ai mah perfectionist,0.0,0.0,,Negatif
Thu Jun 05 02:24:25 +0000 2025,@DedynurPalakka ya emng tugas mencerdaskan warga ya dosen guru dll. tapi fungsi eksekutif legislatif dan yudikatif juga harus sejalan bikin kebijakan ini. kalo gaada kebijakan yg dukung ini trus apa fungsi kalian? fafifu ngomong mencerdaskan kehidupan bangsa tapi reply masih pakai AI kocak!,https://x.com/undefined/status/1930450608450089267, ya emng tugas mencerdaskan warga ya dosen guru dll tapi fungsi eksekutif legislatif dan yudikatif juga harus sejalan bikin kebijakan ini kalo gaada kebijakan yg dukung ini trus apa fungsi kalian fafifu ngomong mencerdaskan kehidupan bangsa tapi reply masih pakai ai kocak,emng tugas mencerdaskan warga dosen guru dll fungsi eksekutif legislatif yudikatif sejalan kebijakan gaada kebijakan dukung trus fungsi fafifu ngomong mencerdaskan kehidupan bangsa reply pakai ai,"['emng', 'tugas', 'mencerdaskan', 'warga', 'dosen', 'guru', 'dll', 'fungsi', 'eksekutif', 'legislatif', 'yudikatif', 'sejalan', 'kebijakan', 'gaada', 'kebijakan', 'dukung', 'trus', 'fungsi', 'fafifu', 'ngomong', 'mencerdaskan', 'kehidupan', 'bangsa', 'reply', 'pakai', 'ai']",emng tugas cerdas warga dosen guru dll fungsi eksekutif legislatif yudikatif jalan bijak gaada bijak dukung trus fungsi fafifu ngomong cerdas hidup bangsa reply pakai ai,0.0,0.0,,Negatif
Thu Jun 05 02:24:14 +0000 2025,siapa yang masih bergelut di kampus cari cari dosen buat dimintain ttd? saya saya saya,https://x.com/undefined/status/1930450562077864322,siapa yang masih bergelut di kampus cari cari dosen buat dimintain ttd saya saya saya,bergelut kampus cari cari dosen dimintain ttd,"['bergelut', 'kampus', 'cari', 'cari', 'dosen', 'dimintain', 'ttd']",gelut kampus cari cari dosen dimintain ttd,0.0,0.0,,Negatif
Thu Jun 05 02:23:59 +0000 2025,Hari Ini JPU KPK Hadirkan Dosen Ahli Pidana UGM di Sidang Hasto https://t.co/AS9j8YmU2U,https://x.com/undefined/status/1930450500098634179,hari ini jpu kpk hadirkan dosen ahli pidana ugm di sidang hasto ,jpu kpk hadirkan dosen ahli pidana ugm sidang hasto,"['jpu', 'kpk', 'hadirkan', 'dosen', 'ahli', 'pidana', 'ugm', 'sidang', 'hasto']",jpu kpk hadir dosen ahli pidana ugm sidang hasto,0.0,0.0,,Negatif
Thu Jun 05 02:22:11 +0000 2025,1. Kuliah gaada salim saliman 2. Kalo telat tergantung dosen masing masing karena setiap awal semester di pertemuan pertama sudah pasti ada kontrak perjanjian antar mhs-dosen 3. Setelah kuliah tergantung kamu. Kamu tipe masuk organisasi atau engga. Kalo iya berarti sudah pasti ,https://x.com/undefined/status/1930450046597902468, kuliah gaada salim saliman  kalo telat tergantung dosen masing masing karena setiap awal semester di pertemuan pertama sudah pasti ada kontrak perjanjian antar mhsdosen  setelah kuliah tergantung kamu kamu tipe masuk organisasi atau engga kalo iya berarti sudah pasti ,kuliah gaada salim saliman telat tergantung dosen semester pertemuan kontrak perjanjian mhsdosen kuliah tergantung tipe masuk organisasi engga,"['kuliah', 'gaada', 'salim', 'saliman', 'telat', 'tergantung', 'dosen', 'semester', 'pertemuan', 'kontrak', 'perjanjian', 'mhsdosen', 'kuliah', 'tergantung', 'tipe', 'masuk', 'organisasi', 'engga']",kuliah gaada salim salim telat gantung dosen semester temu kontrak janji mhsdosen kuliah gantung tipe masuk organisasi engga,0.0,0.0,,Negatif
Thu Jun 05 02:21:26 +0000 2025,@DevoxPosting que carajo posteas hermano??? https://t.co/xFEvEcAVeD,https://x.com/undefined/status/1930449858625700279, que carajo posteas hermano ,que carajo posteas hermano,"['que', 'carajo', 'posteas', 'hermano']",que carajo posteas hermano,0.0,0.0,,Negatif
Thu Jun 05 02:20:46 +0000 2025,Pak dosen besok lebaran haji pak masih aja ngasih kelas kuliah ,https://x.com/undefined/status/1930449689444577688,pak dosen besok lebaran haji pak masih aja ngasih kelas kuliah ,dosen besok lebaran haji ngasih kelas kuliah,"['dosen', 'besok', 'lebaran', 'haji', 'ngasih', 'kelas', 'kuliah']",dosen besok lebaran haji ngasih kelas kuliah,0.0,0.0,,Negatif
Thu Jun 05 02:20:27 +0000 2025,ANJIR IYA Gue ngerasa gue kena scam selama ini yang bilang msg berbahaya trus dosen biokimia gue ngomong msg ga berbahaya buset dah ini insight baru yang gue temui,https://x.com/undefined/status/1930449608792256741,anjir iya gue ngerasa gue kena scam selama ini yang bilang msg berbahaya trus dosen biokimia gue ngomong msg ga berbahaya buset dah ini insight baru yang gue temui,anjir ngerasa kena scam msg berbahaya trus dosen biokimia ngomong msg berbahaya buset insight temui,"['anjir', 'ngerasa', 'kena', 'scam', 'msg', 'berbahaya', 'trus', 'dosen', 'biokimia', 'ngomong', 'msg', 'berbahaya', 'buset', 'insight', 'temui']",anjir ngerasa kena scam msg bahaya trus dosen biokimia ngomong msg bahaya buset insight temu,0.0,0.0,,Negatif
Thu Jun 05 02:20:21 +0000 2025,Gw gacocok jadi babu dosen ini klw gwe tunjuk jihan ke pa cako bleh gk yh,https://x.com/undefined/status/1930449584737923386,gw gacocok jadi babu dosen ini klw gwe tunjuk jihan ke pa cako bleh gk yh,gacocok babu dosen klw gwe jihan pa cako bleh yh,"['gacocok', 'babu', 'dosen', 'klw', 'gwe', 'jihan', 'pa', 'cako', 'bleh', 'yh']",gacocok babu dosen klw gwe jih pa cako bleh yh,0.0,0.0,,Negatif
